timestamp,cross_track_error,current_velocity,goal_velocity,x_m,y_m
1738701198.8290055,19.405296091420592,2.1165,3.0,11.871382587279527,16.725441108487985
1738701198.9253893,19.431640521833693,2.1165,3.0,11.71762787129876,16.821099238589
1738701198.9364648,19.36993037379033,2.1165,3.0,11.700440474510515,16.831134188838405
1738701199.0346513,19.39732875394285,2.1165,3.0,11.532188202335192,16.9219417065907
1738701199.1312087,19.43074089278928,2.1165,3.0,11.355531224873971,17.02921563025302
1738701199.1464498,19.439816588583785,2.1165,3.0,11.337860418097648,17.03963926270808
1738701199.2340744,19.397161665792964,2.1165,3.0,11.15171405794581,17.16056489136315
1738701199.244027,19.404248718823027,2.1165,3.0,11.13397211503343,17.171297005061433
1738701199.3336844,19.378743881022373,1.9203,3.0,10.945947124725535,17.295427479519844
1738701199.3444068,19.38841627133188,1.8801,3.0,10.928017318629713,17.3074537854377
1738701199.4341986,19.38704778542341,1.8801,3.0,10.795538149652316,17.392484836743847
1738701199.4424253,19.396723292353744,1.8801,3.0,10.77812280002479,17.404372542764122
1738701199.535667,19.393963357513158,1.8801,3.0,10.56744158648769,17.54500578175964
1738701199.544272,19.406736514598244,1.8801,3.0,10.55039842150643,17.556681821095026
1738701199.5522344,19.419093624111124,1.8801,3.0,10.533349755295376,17.56855319763656
1738701199.6447632,19.419251196069066,1.8801,3.0,10.384651592379441,17.647166596296643
1738701199.7492096,19.444801321498193,1.8801,3.0,10.215625411685892,17.749694631307534
1738701199.8435326,19.45046007720096,1.8801,3.0,10.089562221739811,17.833962576448357
1738701199.8540258,19.45925732628462,1.8801,3.0,10.073662738133521,17.844417752201593
1738701199.9444644,19.46782859817913,1.8801,3.0,9.947980323040838,17.938871345858274
1738701199.9529717,19.406179540347743,1.8801,3.0,9.932768615607301,17.94935773381883
1738701200.0448616,19.442828811363597,1.8801,3.0,9.787282511295984,18.056561990633895
1738701200.0528917,19.45305210192481,1.8801,3.0,9.77161293935012,18.068649179265662
1738701200.1456783,19.483386791711748,1.8801,3.0,9.6330895234953,18.17187790656351
1738701200.1536865,19.49854074302091,1.8801,3.0,9.618585636930334,18.183649621672203
1738701200.1629431,19.51069418068957,1.8801,3.0,9.603618385099253,18.194840708697484
1738701200.2537959,19.46044606397688,1.8801,3.0,9.440472852656058,18.315443927374076
1738701200.261935,19.475135146733777,1.8801,3.0,9.425118872461667,18.327543984770614
1738701200.2699816,19.490961476964923,1.8801,3.0,9.410182667573963,18.339905193930917
1738701200.3642502,19.51375880303572,2.1099,3.0,9.264822709419605,18.436337238272472
1738701200.4641068,19.542389126124164,2.1099,3.0,9.107882535535168,18.544850600876998
1738701200.473102,19.55732758926481,2.1099,3.0,9.092696373815215,18.5560124182673
1738701200.5644488,19.44546126430356,2.1099,3.0,8.956431609924607,18.653816367947684
1738701200.6644268,19.471349857103316,2.1099,3.0,8.790870232641964,18.77058565397806
1738701200.6728013,19.486318555087344,2.1099,3.0,8.773867157091331,18.781933139532725
1738701200.766682,19.49260772723135,2.1099,3.0,8.615934617067296,18.897295390300542
1738701200.8642523,19.481737266947498,2.1099,3.0,8.477615190286087,18.98623085900033
1738701200.8734646,19.36321042567617,2.1099,3.0,8.460694253343945,18.998719268089644
1738701200.9643157,19.371625742210583,2.1099,3.0,8.300522729429304,19.103593823625374
1738701200.9732604,19.384695678373994,2.1099,3.0,8.28203287574172,19.11436587187893
1738701201.065375,19.374923138984656,2.1099,3.0,8.135612203723326,19.21275672577633
1738701201.074726,19.388942252759932,2.1099,3.0,8.11867318089321,19.220268815030863
1738701201.086593,19.40504247999805,2.1099,3.0,8.100615645991525,19.2307580496539
1738701201.0995197,19.27782309094268,2.1099,3.0,8.082808067471774,19.24167997677705
1738701201.1944077,19.326837727289217,2.1099,3.0,7.889718235132818,19.365631451757736
1738701201.202464,19.347462349088428,2.1099,3.0,7.870901787697335,19.375554586673616
1738701201.2938638,19.354243630805524,2.1099,3.0,7.68621824284287,19.461920854300843
1738701201.3938298,19.366909799744782,1.9098,3.0,7.52040148334288,19.53106609158465
1738701201.496318,19.230735950128285,1.9757,3.0,7.32779558865343,19.59112935276937
1738701201.5056345,19.247105869207793,1.9757,3.0,7.307877132147382,19.59631331958292
1738701201.5948431,19.244837355327977,1.9757,3.0,7.142477469376786,19.620111368819494
1738701201.6059842,19.25928418845033,1.9757,3.0,7.122124734788031,19.622783408298346
1738701201.6155713,19.273023900940395,1.9757,3.0,7.102138683390763,19.625209107890214
1738701201.625837,19.28722876896997,1.9757,3.0,7.0822748602575984,19.627680478208504
1738701201.6348152,19.30246950574767,1.9757,3.0,7.062359944996274,19.63041105631976
1738701201.6439688,19.318993868829516,1.9757,3.0,7.042419484259312,19.63323290421158
1738701201.740039,19.30849733876628,1.9757,3.0,6.8669881006843525,19.639220700026726
1738701201.750865,19.17629431515032,1.9757,3.0,6.847881230337862,19.638850069757723
1738701201.759305,19.188424394247008,1.9757,3.0,6.833278325978426,19.638190508459616
1738701201.8449204,19.16934720951407,1.9757,3.0,6.656516226998065,19.62589618409629
1738701201.9444637,19.139025875299296,1.9757,3.0,6.467800974358056,19.591178316864216
1738701201.9555023,19.147228128475753,1.9757,3.0,6.4485935035681905,19.585771295765312
1738701202.0484438,19.099182213108,2.063,3.0,6.286014650426068,19.53097759116713
1738701202.1441355,19.06876255058118,2.063,3.0,6.161864680536382,19.404576069848872
1738701202.1521657,19.078357211199283,2.063,3.0,6.144864393410444,19.39592770135539
1738701202.1601307,19.08621891713858,2.063,3.0,6.12812860660847,19.386938051131665
1738701202.2544155,19.012198438337876,2.0596,3.0,5.99305628037439,19.277666782976212
1738701202.2664487,19.01498074818493,2.0596,3.0,5.977631992946385,19.265981338394454
1738701202.353133,18.78560031447502,2.0596,3.0,5.857632643343322,19.14093710967984
1738701202.364719,18.786831572966342,2.0596,3.0,5.842496442894117,19.127481102322122
1738701202.4603488,18.66275996516617,2.0277,3.0,5.7136003875593815,19.001074312995
1738701202.557174,18.47117629879915,2.0277,3.0,5.549157598991997,18.867968688889164
